ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241540123,(2024) 파이널 세무회계 연습,주민규,세경북스,2024-04-24,2024,662 p. (쪽수복잡),45000,kor,N,일반,경제/경영
NBC20241540141,(2024) 펀드투자권유자문인력,김일영;이진,시스컴 출판사,2024-01-10,2024,437 p.,34700,kor,N,일반,경제/경영
NBC20241540147,(2024) 프로그래밍과 데이터분석 기초,이상엽,경찰대학,2024-08-31,2024,132 p.,43600,kor,Y,전문,IT/컴퓨터
NBC20241525981,(2024) 한입에 베어 무는 부동산 절세,성셈;이영봉;한경식,작가와,2024-02-16,2024,424 p.,29900,kor,N,일반,경제/경영
NBC20241540166,(2024) 핵심만 간추린 부동산 세금,김태윤,더좋은나무,2024-04-05,2024,374 p.,30100,kor,N,전문,경제/경영
NBC20241540167,(2024) 핵심베스트 세무회계연습,장민,나우퍼블리셔,2024-04-23,2024,"xii, 682 p.",29500,kor,N,전문,경제/경영
NBC20241540168,(2024) 핵심베스트 세무회계연습,장민,나우퍼블리셔,2024-04-23,2024,738 p.,12500,kor,N,전문,경제/경영
NBC20241540193,(2024) 회계감사,도정환,나우퍼블리셔,2024-02-19,2024,"iv, 224 p.",34600,kor,N,전문,경제/경영
NBC20241540200,"(2024)글로벌 AI의료, 헬스케어 비즈니스 핸드북",DACO intellegence,데이코,2024------,2024,686 p.,40200,kor,N,일반,경제/경영
NBC20241540217,(2024)인천대 문학상 수상작품집,강해도;김예영;정성엽;이정민;김동윤;정준석;이지연;김서연;인천대학교. 인문대학. 국어국문학과,인천대학교 국어국문학과,2024------,2024,197 p,25600,kor,N,일반,소설/문학
NBC20241540219,(2024)재무회계,성백춘,한국원가분석사회,2024------,2024,363 p.,17900,kor,N,일반,경제/경영
NBC20241540238,(2024-2025) 부동산 시장을 움직이는 절대 트렌드 7,권화순,메이트북스 원앤원콘텐츠그룹,2024-03-20,2024,352 p.,40800,kor,N,일반,경제/경영
NBC20241540241,(2024-2025) 일본 유학으로 성공하기,에이치이디해외교육사업단.한국유학개발원,해외교육사업단,2024-05-14,2024,197 p.,37500,kor,N,일반,자기계발
NBC20241540251,(2024~2025) 증권투자 권유자문인력,유창호;강성국,SD에듀 시대고시기획,2024-03-05,2024,820 p.,19100,kor,N,일반,경제/경영
NBC20241525989,(2024~2025) 증권투자 권유자문인력,유창호(KAC201627077);강성국(KAC201326629),SD에듀,2024-03-05,2024,820 p.,11100,kor,N,일반,경제/경영
NBC20241540252,(2024~2025) 증권투자권유자문인력,강성국,SD에듀 시대고시기획,2024-04-05,2024,"238 p. (봉투들이, 쪽수복잡)",20700,kor,N,일반,경제/경영
NBC20241525990,(2024~2025) 증권투자권유자문인력,강성국,SD에듀,2024-04-05,2024,238 p.(쪽수복잡),13800,kor,N,일반,경제/경영
NBC20241525991,(2024~2025) 파생상품투자권유자문인력,박선호(KAC201321960),SD에듀,2024-04-15,2024,743 p.,18900,kor,N,일반,경제/경영
NBC20241540259,(2024경리실무자를 위한) 회계와 세무실무,김겸순;김봉현;윤희원,더존테크윌,2024-05-17,2024,"35, 781 p.",23400,kor,N,일반,경제/경영
NBC20241540274,(2024년 K-IFRS 주요 계정과목별) 회계처리와 세무실무,이항수,Samil(삼일인포마인),2024-03-22,2024,1229 p.,34500,kor,N,전문,경제/경영
NBC20241540285,(2024년 제 29회) 부산소설문학상 수상 작품집,서정아;강이나;김옥숙;배이유;정미형,부산소설가협회,2024------,2024,177 p.,18100,kor,N,일반,소설/문학
NBC20241525993,(2024년) 금융·투자 상품 트렌드,박찬종;최명진(KAC201819404),북랩,2024-04-25,2024,261 p.,34700,kor,N,일반,경제/경영
NBC20241540308,(2024년) 금융·투자 상품 트렌드,박찬종;최명진,북랩,2024-03-25,2024,261 p.,34200,kor,N,일반,경제/경영
NBC20241540353,(2024년) 장애학생 기초학습 영어 교수자용 안내서,김호연;김두영;임수정;주해영;윤지현;김소연,한경국립대학교,2024-04-30,2024,175 p.,36600,kor,N,일반,외국어
NBC20241540354,(2024년) 장애학생 기초학습 영어 평가기준,김호연;주해영;윤지현;김소연;홍장미,한경국립대학교,2024-04-30,2024,"8, 8장",18800,kor,N,일반,외국어
NBC20241540355,(2024년) 장애학생 기초학습 영어 학습교재,김호연;주해영;윤지현;김소연;홍장미,한경국립대학교,2024-04-30,2024,175 p.,19600,kor,N,일반,외국어
NBC20241540442,(2024년도) 지역사회간호학실습,최선하;조명선,강릉원주대학교 ;포널스 출판사,2024-02-16,2024,137 p.,17100,kor,N,전문,역사/인문
NBC20241540450,(2024년판) 내부회계관리제도 실무,김형남;김덕래,Samil(삼일인포마인),2024-01-30,2024,1111 p.,28500,kor,N,전문,경제/경영
NBC20241540472,(2024학년도 2학기) 지역사회간호학 실습I지침서,문정온,동아보건대학교 ;현문사,2024-07-05,2024,"iv, 100 p.",13000,kor,N,전문,역사/인문
NBC20241540473,(2024학년도 2학기) 지역사회간호학 실습I지침서,문정온,동아보건대학교 ;현문사,2024-07-05,2024,"iv, 105 p.",33700,kor,Y,전문,역사/인문
NBC20241540580,(2024학년도) 지역사회간호학 실습지침서,김은아;김예은,동신대학교 한의과대학 간호학과 ;메디컬에듀케이션,2024-01-08,2024,147 p.,23900,kor,N,전문,역사/인문
NBC20241540581,(2024학년도) 지역사회간호학 실습지침서,권문희;김정임;정혜영;송명경,은학사,2024-03-02,2024,"xxxviii, 120 p.",23300,kor,N,전문,역사/인문
NBC20241540582,(2024학년도) 지역사회간호학실습 지침서,송명희,전북과학대학교 간호학과 ;메디컬에듀케이션,2024-03-07,2024,126 p.,16600,kor,N,전문,역사/인문
NBC20241540583,(2024학년도) 지역사회간호학실습 지침서,송명희,전북과학대학교 간호학과 ;메디컬에듀케이션,2024-03-07,2024,146 p.,37500,kor,N,전문,역사/인문
NBC20241540584,(2024학년도) 지역사회간호학실습 지침서,강혜연;송갑선;김유미,대동대학교 간호학부 ;수문사,2024-02-11,2024,57 p.,26300,kor,N,전문,역사/인문
NBC20241540585,(2024학년도) 지역사회간호학실습 지침서,강혜연;송갑선;김유미,대동대학교 간호학부 ;수문사,2024-02-11,2024,64 p.,38300,kor,N,전문,역사/인문
NBC20241540586,(2024학년도) 지역사회간호학실습 지침서,김미혜;김현정,신성대학교 간호학과 ;현문사,2024-03-15,2024,"iv, 182 p.",13800,kor,Y,전문,역사/인문
NBC20241540587,(2024학년도) 지역사회간호학실습 지침서,김미혜;김현정,신성대학교 간호학과 ;현문사,2024-03-15,2024,"iv, 185 p.",25600,kor,N,전문,역사/인문
NBC20241540588,(2024학년도) 지역사회간호학실습 지침서,엄선옥,송곡대학교 간호학과 ;수문사,2024-04-03,2024,206 p.,21300,kor,N,전문,역사/인문
NBC20241540589,(2024학년도) 지역사회간호학실습 지침서,엄선옥,송곡대학교 간호학과 ;수문사,2024-04-03,2024,122 p.,32900,kor,N,전문,역사/인문
NBC20241540590,(2024학년도) 지역사회간호학실습 지침서,장영은;윤오순,삼육보건대학교 간호학과 현문사,2024-06-10,2024,"iv, 196 p.",45000,kor,Y,전문,역사/인문
NBC20241540591,(2024학년도) 지역사회간호학실습 지침서,장영은;윤오순,삼육보건대학교 간호학과 현문사,2024-06-10,2024,"iv, 134 p.",36800,kor,N,전문,역사/인문
NBC20241540610,(2025 Big mama) 지역사회간호,민경애;김철규,스쿠리지,2024------,2024,992 p.,39200,kor,N,일반,역사/인문
NBC20241540611,(2025 CPA) 전수환 경영학 기출문제,전수환,Mealthebook 밀더북,2024------,2024,251 p.,31100,kor,N,일반,경제/경영
NBC20241540680,(2025 법원직) 부동산등기법,오영관,法學社,2024------,2024,812 p.,16300,kor,N,일반,경제/경영
NBC20241540681,(2025 변호사 1) 경제법강의,하영태,무지개BOOKS,2024------,2024,270 p.,43200,kor,U,일반,경제/경영
NBC20241540692,(2025 세무사 2차) 재무회계연습,김한솔,나우퍼블리셔,2024------,2024.0,1책(면수복잡),27800,kor,N,일반,경제/경영
NBC20241540734,(2025 알기사) 정보보안기사[산업기사],조현준,지안에듀,2024------,2024,4책,44400,kor,N,일반,IT/컴퓨터
NBC20241540748,(2025 이유진 국어)독해 알고리즘 스키마,이유진,메가스터디교육,2024------,2024,2책,39000,kor,U,일반,IT/컴퓨터
NBC20241540754,(2025 정석) 부동산등기실무,김만길,법문북스,2024------,2024,"28, 1415 p.",18900,kor,N,일반,경제/경영
NBC20241540755,(2025 조태정 영어 All New)공무원 보카 루트,조태정,사피엔스넷,2024------,2024,488 p.,12900,kor,U,일반,외국어
NBC20241540764,(2025 최적합) 네트워크관리사,허준;신세리,BM성안당,2024-07-03,2024,477 p. (쪽수복잡),27600,kor,N,일반,IT/컴퓨터
NBC20241540770,(2025 하루에 끝장내기) 원가관리회계,임세진,파란,2024-11-08,2024,351 p.,29100,kor,N,일반,경제/경영
NBC20241540772,(2025 하루에 끝장내기) 정부회계,김강호,세경,2024------,2024,252 p.,13800,kor,N,일반,경제/경영
NBC20241540787,(2025) CPA 2차 재무회계 기출문제,최재형,세경북스,2024-09-25,2024,410 p.,28000,kor,N,일반,경제/경영
NBC20241540789,(2025) CPA 재무회계 기출문제,최재형,세경북스,2024-07-25,2024,388 p.,42800,kor,N,일반,경제/경영
NBC20241540793,(2025) IFRS 고급회계연습,김기동,샘앤북스,2024------,2024.0,1책(쪽수복잡),29800,kor,N,일반,경제/경영
NBC20241526019,(2025) SD에듀 공인회계사 1차 경영학,SD. 공인회계연구회,SD에듀,2024-05-30,2024,278 p.,20700,kor,N,일반,경제/경영
NBC20241540797,(2025) SD에듀 공인회계사 1차 경영학,SD공인회계연구회,SD에듀 시대고시기획,2024-05-30,2024,278 p.,38800,kor,N,일반,경제/경영
NBC20241540799,(2025) SQLD 모든 것:,조용학,아이리포,2024------,2024.0,468 p.,35800,kor,N,일반,IT/컴퓨터
NBC20241540807,(2025) 결국은 부동산,김학렬;아기곰;트루카피;신현강;강연옥;허미숙;김제경;김종율;김윤수;올라잇 칼럼니스트,YES24,2024------,2024,전자책 1책 (495 p.),12800,kor,N,일반,경제/경영
NBC20241540808,(2025) 경영정보시각화능력 필기,김운성;정경문,예문에듀 예문아카이브,2024-10-30,2024,541 p.,10900,kor,N,일반,경제/경영
NBC20241540809,(2025) 경제학 기출문제,정병열,세경북스,2024-08-01,2024,292 p.,14800,kor,N,일반,경제/경영
NBC20241540813,(2025) 공무원경제학 기출문제,정병열,세경북스,2024-11-22,2024,612 p.,10700,kor,N,일반,경제/경영
NBC20241540833,(2025) 공인모 공인중개사 부동산세법 PPT 그림노트,김성래,공인모법학원,2024-12-30,2024,[100] p.,37200,kor,N,일반,경제/경영
NBC20241540834,(2025) 공인회계사 회계학 모의고사,최재형;김강호;최경민,세경북스,2024-09-30,2024,181 p.,36000,kor,N,일반,경제/경영
NBC20241540838,(2025) 국내외 시스템반도체/반도체장비 및 메모리반도체 시장분석과 비즈니스 전략,신성장동력산업정보기술연구회,산업경제리서치,2024------,2024,883 p.,22300,kor,N,일반,경제/경영
NBC20241540839,(2025) 국내외 시스템반도체/반도체장비 및 메모리반도체 시장분석과 비즈니스 전략,신성장동력산업정보기술연구회,산업경제리서치,2024------,2024,736 p.,20800,kor,N,일반,경제/경영
NBC20241540845,(2025) 그림책이 참 좋아,박민정;아트센터이다,아트센터이다,2024-12-20,2024,311 p.,10500,kor,N,아동청소년,어린이
NBC20241540864,(2025) 김세현 영어 all in one,김세현,박문각(박문각출판),2024-07-10,2024,479 p.,24500,kor,N,일반,외국어
NBC20241540877,(2025) 나두공 9급 공무원 영어,나두공 수험연구소,시스컴 출판사,2024-10-05,2024,311 p.,22600,kor,N,일반,외국어
NBC20241540878,(2025) 나두공 9급 공무원 영어,나두공 수험연구소,시스컴 출판사,2024-10-05,2024,526 p.,29700,kor,N,일반,외국어
NBC20241540892,(2025) 나두공 9급 영어,나두공 수험연구소,시스컴 출판사,2024-10-05,2024,207 p.,18300,kor,N,일반,외국어
NBC20241540893,(2025) 나두공 9급 직업상담·심리학개론,나두공 수험연구소,시스컴 출판사,2024-10-05,2024,184 p.,33900,kor,N,일반,역사/인문
NBC20241540941,(2025) 비즈니스 트렌드,권기대,YES24,2024------,2024,전자책 1책 (493 p.),29600,kor,N,일반,경제/경영
NBC20241540942,(2025) 비즈니스 트렌드,권기대,베가북스,2024------,2024,495 p.,30300,kor,U,일반,경제/경영
NBC20241540971,(2025) 세무사 재무회계 기출문제,최재형,세경북스,2024-07-25,2024,356 p.,13700,kor,N,일반,경제/경영
NBC20241540982,"(2025) 순환경제 대응, 글로벌 유망 폐기물산업 기술, 시장 전망과 사업 전략",이슈퀘스트,이슈퀘스트,2024------,2024,665 p.,32900,kor,N,일반,경제/경영
NBC20241541038,(2025) 에듀윌 국제무역사 1급,김기만,Eduwill(에듀윌),2024-11-21,2024,"459, 198 p.",24900,kor,N,일반,역사/인문
NBC20241541044,(2025) 에듀윌 분개로 익히는 기초회계원리 2주완성,김성수;박진혁,Eduwill(에듀윌),2024-08-16,2024,334 p.,15900,kor,N,일반,경제/경영
NBC20241541121,(2025) 이동기 영어 하루 프로젝트,이동기,에스티유니타스,2024-07-08,2024,129 p. (봉투들이),24800,kor,N,일반,외국어
NBC20241541124,(2025) 임상심리학 1급 필기,김형준;조은문,나눔book,2024-08-16,2024,461 p.,32500,kor,N,일반,역사/인문
NBC20241541128,(2025) 재무회계 기출 best 문제,김재호;김한솔,회계사랑세무사랑,2024------,2024,1책(쪽수복잡),29900,kor,N,일반,경제/경영
NBC20241541129,(2025) 재무회계연습,김한솔,나우퍼블리셔,2024------,2024.0,736 p.,33800,kor,N,일반,경제/경영
NBC20241541135,(2025) 정현 지역사회간호,정현,하이앤북,2024-09-10,2024,777 p.,36700,kor,N,일반,역사/인문
NBC20241541145,(2025) 조태정 영어 심화구문 200제,조태정,메가스터디교육,2024------,2024,179 p.,16800,kor,N,일반,외국어
NBC20241541160,(2025) 하루에 끝장내기 경영학,전수환,Mealthebook 밀더북,2024------,2024,283 p.,17000,kor,N,일반,경제/경영
NBC20241541180,(2025) 회계감사,도정환,나우퍼블리셔,2024------,2024,188 p.,10700,kor,N,일반,경제/경영
NBC20241541181,(2025) 회계감사로 배우는 기업법,손보승,한국세무정보,2024------,2024,1책(쪽수복잡),21200,kor,N,일반,경제/경영
NBC20241541182,(2025) 회계사 객관식 상법,정인국,세경북스,2024-05-17,2024,608 p.,14500,kor,N,일반,경제/경영
NBC20241541183,(2025) 회계사 상법 필기노트,정인국,세경북스,2024-04-30,2024,259 p.,41000,kor,N,일반,경제/경영
NBC20241541184,(2025) 회계사 수니 기업법,김순이,法學社,2024------,2024,"ii, 395 p.",24400,kor,N,일반,경제/경영
NBC20241541232,(2025년 대비) IFRS 김현식 중급회계,김현식,반포,2024------,2024,791 p.,40400,kor,U,일반,경제/경영
NBC20241541245,(2025년 신고대비) 핵심 통합고용증대세액공제 및 통합투자세액공제,손창용,Samil(삼일인포마인),2024-11-15,2024,263 p.,22500,kor,N,전문,경제/경영
NBC20241541247,(2025년 이상곤 교수의) 신바람 관계법규 그림책,이상곤,하우패스,2024------,2024,136 p.,20800,kor,N,일반,어린이
NBC20241541253,(2025년) 경제大전망,이코노미스트,이데일리엠,2024------,2024,191 p.,41300,kor,N,일반,경제/경영
NBC20241541263,(2025학년도 수능연계교재) 수능완성 직업탐구영역 상업 경제,EBS.교재개발부;한국교육과정평가원,한국교육방송공사,2024------,2024.0,"64, 37 p.",20900,kor,N,일반,경제/경영
NBC20241541273,(20년 차 감정평가사가 알려주는) 부동산 가격의 비밀,권자영,슬로디미디어(슬로디미디어그룹),2024-03-10,2024,155 p.,43500,kor,N,일반,경제/경영
NBC20241541274,(20년 차 감정평가사가 알려주는) 부동산 가격의 비밀,권자영.,슬로디미디어,2024------,2024.0,전자책 1책,22000,kor,N,일반,경제/경영
NBC20241541279,(20일 만에 끝내는) 해커스 토익 750+ RC,Cho David,해커스어학연구소,2024------,2024,325 52 145p.,13500,kor,N,일반,외국어
NBC20241541287,(21세기에 읽는) 그리스 신화와 여성,최혜영,전남대학교출판문화원,2024-02-08,2024,235 p.,30500,kor,N,일반,역사/인문
NBC20241526034,"(24가지 수업, 생활 교육 고민을 현장 사례로 풀어낸) 교사의 고민에 그림책이 답하다",그림책 아틀리에 36.5,교육과실천,2024-07-01,2024,전자책 1책,42500,kor,N,일반,어린이
NBC20241541294,(25가지 문제를 배우는) LLM 입문 with 파이썬,요시키 간다;임선집,루비페이퍼,2024-07-15,2024,264 p.,31800,kor,N,전문,IT/컴퓨터
NBC20241541301,(30일 만에 끝내는) 토텝 영단어 3000,에프엘포유컨텐츠,반석출판사,2024-01-20,2024,492 p.,18300,kor,N,일반,외국어
