user_id,gender,age,profile,location,promo_sensitivity,device,ever
00000460,여성,17,중고생,서울시 서초구,low,iPhone,True
00000461,남성,57,기타,대구시 북구,medium,Galaxy,False
00000462,여성,28,기타,대전시 유성구,low,Galaxy,False
00000463,남성,34,직장인,서울시 강남구,medium,iPhone,True
00000464,여성,45,직장인,대전시 유성구,low,Galaxy,False
00000465,남성,14,중고생,대전시 유성구,high,iPhone,True
00000466,기타,22,기타,광주시 서구,high,Galaxy,True
00000467,남성,53,기타,광주시 북구,low,Galaxy,True
00000468,남성,16,중고생,서울시 종로구,medium,iPhone,False
00000469,남성,26,대학생,인천시 서구,medium,Galaxy,False
00000470,여성,57,기타,광주시 북구,medium,iPhone,False
00000471,여성,67,기타,인천시 연수구,medium,Galaxy,True
00000472,남성,62,기타,대전시 서구,low,Galaxy,True
00000473,남성,51,기타,부산시 부산진구,medium,Galaxy,False
00000474,여성,25,대학생,대전시 유성구,high,Galaxy,True
00000475,여성,20,대학생,서울시 영등포구,medium,Galaxy,False
00000476,남성,14,중고생,부산시 수영구,high,Galaxy,False
00000477,여성,26,대학생,인천시 연수구,high,iPhone,True
00000478,여성,16,중고생,대구시 달서구,high,iPhone,False
00000479,남성,21,대학생,부산시 해운대구,medium,iPhone,True
00000480,남성,25,대학생,대구시 북구,low,Galaxy,False
00000481,남성,23,대학생,서울시 영등포구,low,Galaxy,True
00000482,남성,55,기타,부산시 수영구,low,Galaxy,False
00000483,여성,26,대학생,서울시 송파구,low,iPhone,False
00000484,남성,42,직장인,대구시 달서구,medium,Galaxy,False
00000485,여성,47,직장인,대구시 달서구,medium,Galaxy,False
00000486,여성,55,직장인,대구시 달서구,high,Galaxy,True
00000487,남성,15,중고생,대전시 중구,low,iPhone,False
00000488,여성,39,직장인,부산시 동래구,medium,Galaxy,True
00000489,여성,14,중고생,인천시 부평구,high,Galaxy,True
00000490,남성,26,대학생,서울시 영등포구,high,Galaxy,True
00000491,남성,18,중고생,광주시 광산구,high,iPhone,False
00000492,남성,20,대학생,광주시 서구,high,iPhone,False
00000493,기타,36,기타,대구시 수성구,low,iPhone,True
00000494,남성,17,중고생,부산시 남구,medium,iPhone,True
00000495,여성,17,중고생,대구시 중구,medium,iPhone,False
00000496,여성,15,중고생,인천시 서구,medium,iPhone,False
00000497,남성,33,직장인,대구시 중구,medium,Galaxy,True
00000498,기타,15,중고생,인천시 서구,medium,iPhone,True
00000499,남성,59,기타,부산시 해운대구,medium,Galaxy,False
00000500,여성,43,직장인,부산시 해운대구,low,Galaxy,False
00000501,여성,21,대학생,서울시 서초구,high,iPhone,True
00000502,여성,54,직장인,대구시 북구,medium,Galaxy,True
00000503,남성,40,직장인,광주시 서구,high,Galaxy,True
00000504,여성,41,기타,부산시 부산진구,low,iPhone,False
00000505,남성,19,중고생,대구시 북구,low,iPhone,False
00000506,여성,30,기타,부산시 수영구,high,iPhone,True
00000507,기타,35,기타,부산시 동래구,high,Galaxy,False
00000508,남성,18,중고생,인천시 서구,high,iPhone,True
00000509,여성,27,직장인,대전시 중구,high,iPhone,True
00000510,여성,18,중고생,대구시 달서구,high,iPhone,False
00000511,여성,15,중고생,대전시 중구,low,Galaxy,True
00000512,여성,16,중고생,광주시 북구,high,iPhone,False
00000513,남성,32,직장인,대전시 유성구,high,Galaxy,True
00000514,여성,30,기타,인천시 서구,medium,Galaxy,True
00000515,여성,28,기타,대구시 중구,medium,iPhone,False
00000516,남성,47,직장인,대구시 달서구,low,iPhone,True
00000517,남성,47,기타,대구시 수성구,low,Galaxy,False
00000518,남성,18,중고생,인천시 부평구,high,iPhone,False
00000519,여성,70,기타,대전시 유성구,high,Galaxy,True
00000520,남성,17,중고생,인천시 연수구,low,Galaxy,True
00000521,여성,36,기타,광주시 서구,medium,Galaxy,True
00000522,남성,23,대학생,대구시 북구,medium,Galaxy,False
00000523,여성,36,기타,인천시 연수구,medium,iPhone,True
00000524,남성,17,기타,대구시 수성구,medium,iPhone,True
00000525,남성,20,대학생,광주시 북구,high,Galaxy,False
00000526,남성,19,중고생,대전시 중구,low,iPhone,False
00000527,남성,18,중고생,인천시 서구,high,Galaxy,True
00000528,여성,38,기타,대구시 수성구,medium,iPhone,True
00000529,여성,25,대학생,부산시 부산진구,low,iPhone,True
00000530,남성,38,직장인,대구시 수성구,medium,Galaxy,True
00000531,여성,30,직장인,대전시 중구,low,Galaxy,False
00000532,남성,26,대학생,서울시 송파구,medium,iPhone,False
00000533,여성,32,직장인,인천시 서구,high,Galaxy,False
00000534,남성,27,기타,서울시 송파구,high,Galaxy,False
00000535,여성,24,대학생,인천시 부평구,medium,iPhone,False
00000536,남성,21,대학생,서울시 강남구,high,Galaxy,True
00000537,남성,25,대학생,인천시 남동구,high,Galaxy,False
00000538,여성,24,대학생,서울시 종로구,medium,Galaxy,True
00000539,남성,20,대학생,대전시 유성구,low,Galaxy,False
00000540,기타,26,대학생,광주시 서구,low,Galaxy,False
00000541,여성,59,기타,서울시 서초구,low,Galaxy,True
00000542,남성,62,기타,대구시 북구,medium,Galaxy,True
00000543,여성,23,대학생,대전시 중구,high,iPhone,True
00000544,여성,43,직장인,인천시 서구,medium,Galaxy,True
00000545,남성,17,중고생,광주시 북구,medium,iPhone,True
00000546,남성,48,직장인,부산시 남구,medium,Galaxy,True
00000547,여성,16,중고생,광주시 광산구,high,Galaxy,False
00000548,여성,12,기타,부산시 부산진구,high,Galaxy,True
00000549,여성,35,직장인,대전시 서구,low,iPhone,False
00000550,여성,29,직장인,대전시 유성구,low,iPhone,True
00000551,남성,17,중고생,인천시 남동구,high,iPhone,False
00000552,여성,55,기타,서울시 송파구,medium,Galaxy,False
00000553,여성,41,직장인,광주시 서구,high,iPhone,True
00000554,여성,15,중고생,대전시 유성구,high,iPhone,False
00000555,남성,24,대학생,대전시 서구,low,iPhone,True
00000556,남성,22,대학생,광주시 광산구,high,iPhone,False
00000557,여성,20,대학생,광주시 서구,medium,iPhone,True
00000558,남성,42,기타,광주시 광산구,high,iPhone,False
00000559,여성,65,기타,대전시 중구,high,Galaxy,True
00000560,남성,57,기타,대구시 중구,low,Galaxy,False
00000561,여성,34,직장인,광주시 광산구,medium,Galaxy,False
00000562,여성,14,중고생,부산시 부산진구,low,iPhone,True
00000563,여성,16,중고생,대전시 중구,high,iPhone,False
00000564,여성,42,기타,광주시 서구,high,Galaxy,True
00000565,남성,14,중고생,광주시 서구,medium,iPhone,False
00000566,남성,61,기타,부산시 동래구,low,iPhone,True
00000567,남성,32,직장인,대전시 서구,low,Galaxy,True
00000568,여성,23,대학생,부산시 부산진구,low,Galaxy,False
00000569,남성,51,직장인,대전시 중구,medium,Galaxy,True
00000570,남성,15,기타,대구시 달서구,high,Galaxy,False
00000571,여성,55,기타,광주시 서구,high,Galaxy,False
00000572,여성,18,중고생,인천시 연수구,low,iPhone,True
00000573,여성,47,직장인,대전시 유성구,medium,Galaxy,False
00000574,여성,46,직장인,광주시 서구,high,Galaxy,False
00000575,여성,49,기타,부산시 수영구,medium,Galaxy,True
00000576,여성,28,직장인,부산시 부산진구,medium,Galaxy,True
00000577,남성,48,기타,대전시 서구,high,Galaxy,True
00000578,여성,14,중고생,광주시 북구,high,iPhone,True
00000579,남성,34,직장인,대전시 중구,low,Galaxy,False
00000580,여성,38,직장인,대전시 유성구,low,Galaxy,True
00000581,여성,19,중고생,부산시 부산진구,high,Galaxy,False
00000582,여성,46,직장인,인천시 부평구,high,iPhone,False
00000583,여성,31,직장인,서울시 강남구,medium,iPhone,False
00000584,남성,26,대학생,대구시 중구,medium,iPhone,True
00000585,남성,11,기타,부산시 동래구,medium,iPhone,False
00000586,여성,39,직장인,대구시 중구,low,Galaxy,False
00000587,남성,40,직장인,서울시 서초구,medium,Galaxy,False
00000588,여성,55,직장인,광주시 북구,medium,Galaxy,False
00000589,남성,26,대학생,광주시 광산구,medium,iPhone,True
00000590,여성,32,기타,대전시 유성구,low,iPhone,False
00000591,여성,17,중고생,대구시 중구,medium,iPhone,False
00000592,남성,41,기타,광주시 북구,medium,iPhone,True
00000593,여성,34,직장인,인천시 남동구,low,iPhone,True
00000594,남성,18,중고생,부산시 수영구,medium,iPhone,False
00000595,여성,23,대학생,인천시 남동구,low,Galaxy,False
00000596,여성,15,중고생,인천시 연수구,low,iPhone,True
00000597,여성,39,직장인,대구시 달서구,low,Galaxy,False
00000598,여성,16,중고생,대전시 유성구,high,iPhone,False
00000599,여성,47,직장인,부산시 수영구,medium,iPhone,True
00000600,여성,47,직장인,인천시 서구,medium,Galaxy,False
00000601,여성,22,대학생,광주시 서구,high,iPhone,True
00000602,남성,39,직장인,서울시 서초구,high,iPhone,True
00000603,여성,33,직장인,부산시 부산진구,high,Galaxy,True
00000604,여성,16,중고생,대전시 유성구,medium,Galaxy,False
00000605,남성,24,대학생,인천시 서구,high,iPhone,True
00000606,여성,35,기타,인천시 부평구,high,Galaxy,False
00000607,여성,20,대학생,대전시 서구,high,iPhone,True
00000608,남성,55,직장인,서울시 서초구,high,iPhone,True
00000609,여성,15,중고생,부산시 부산진구,high,iPhone,True
00000610,여성,14,중고생,대전시 서구,low,iPhone,False
00000611,여성,18,중고생,부산시 부산진구,medium,Galaxy,False
00000612,남성,18,중고생,인천시 부평구,high,Galaxy,True
00000613,여성,20,대학생,대전시 중구,low,Galaxy,True
00000614,여성,15,중고생,부산시 해운대구,medium,Galaxy,False
00000615,여성,25,대학생,대전시 서구,medium,iPhone,False
00000616,남성,21,대학생,서울시 마포구,high,Galaxy,False
00000617,여성,15,중고생,광주시 광산구,high,iPhone,True
00000618,남성,41,기타,대전시 유성구,medium,Galaxy,False
00000619,남성,70,기타,인천시 서구,medium,Galaxy,False
00000620,남성,16,중고생,인천시 남동구,medium,Galaxy,False
00000621,여성,21,대학생,서울시 영등포구,low,iPhone,True
00000622,남성,16,중고생,대구시 중구,medium,Galaxy,False
00000623,남성,25,대학생,광주시 북구,low,iPhone,False
00000624,남성,15,중고생,서울시 강남구,medium,Galaxy,False
00000625,여성,21,대학생,광주시 광산구,high,Galaxy,False
00000626,남성,54,기타,서울시 강남구,medium,Galaxy,True
00000627,여성,50,직장인,대구시 중구,medium,Galaxy,False
00000628,여성,41,직장인,대구시 수성구,low,Galaxy,False
00000629,남성,55,직장인,인천시 연수구,low,Galaxy,False
00000630,여성,15,중고생,광주시 서구,high,iPhone,True
00000631,여성,40,직장인,서울시 서초구,medium,Galaxy,False
00000632,남성,42,기타,광주시 북구,medium,Galaxy,False
00000633,여성,48,기타,인천시 서구,medium,Galaxy,True
00000634,여성,60,기타,인천시 남동구,low,Galaxy,False
00000635,여성,25,기타,서울시 종로구,high,iPhone,False
00000636,남성,61,기타,대구시 북구,medium,iPhone,True
00000637,남성,25,대학생,광주시 서구,high,Galaxy,False
00000638,여성,53,기타,부산시 부산진구,medium,Galaxy,False
00000639,여성,47,기타,부산시 남구,low,Galaxy,True
00000640,남성,45,직장인,대전시 서구,high,iPhone,True
00000641,여성,69,기타,대전시 중구,low,Galaxy,False
00000642,남성,70,기타,서울시 강남구,high,Galaxy,False
00000643,남성,39,직장인,광주시 북구,medium,iPhone,False
00000644,남성,60,기타,대구시 중구,high,Galaxy,False
00000645,남성,35,기타,대전시 유성구,low,iPhone,True
00000646,여성,31,직장인,서울시 종로구,low,iPhone,True
00000647,남성,15,중고생,대구시 수성구,low,iPhone,True
00000648,남성,20,대학생,인천시 연수구,low,iPhone,False
00000649,남성,23,대학생,대구시 달서구,high,Galaxy,False
00000650,여성,14,중고생,광주시 서구,medium,Galaxy,True
00000651,남성,19,중고생,광주시 광산구,low,Galaxy,True
00000652,남성,26,대학생,대구시 달서구,high,Galaxy,False
00000653,여성,41,기타,광주시 서구,low,Galaxy,False
00000654,여성,23,대학생,부산시 수영구,low,iPhone,False
00000655,여성,10,기타,부산시 부산진구,medium,iPhone,False
00000656,남성,21,대학생,광주시 서구,low,Galaxy,False
00000657,남성,14,중고생,서울시 종로구,high,Galaxy,False
00000658,여성,20,기타,인천시 연수구,low,Galaxy,False
00000659,여성,14,중고생,부산시 해운대구,low,iPhone,False
00000660,여성,16,중고생,대구시 중구,low,iPhone,False
00000661,여성,42,기타,대전시 유성구,high,iPhone,False
00000662,남성,22,대학생,서울시 강남구,high,Galaxy,True
00000663,남성,15,중고생,서울시 송파구,low,iPhone,True
00000664,남성,22,대학생,대전시 중구,high,Galaxy,False
00000665,여성,22,대학생,인천시 서구,medium,Galaxy,False
00000666,여성,41,기타,대전시 유성구,high,Galaxy,False
00000667,여성,24,대학생,대전시 서구,medium,iPhone,False
00000668,남성,50,직장인,대구시 중구,high,Galaxy,False
00000669,기타,14,중고생,대구시 북구,high,iPhone,True
00000670,남성,19,중고생,서울시 영등포구,high,iPhone,True
00000671,남성,34,기타,서울시 종로구,low,iPhone,True
00000672,여성,22,대학생,인천시 부평구,high,iPhone,True
00000673,여성,14,기타,부산시 동래구,high,iPhone,False
00000674,남성,12,기타,서울시 종로구,low,iPhone,False
00000675,남성,35,기타,서울시 송파구,medium,iPhone,True
00000676,남성,19,중고생,대구시 북구,medium,iPhone,False
00000677,여성,14,기타,서울시 마포구,high,iPhone,False
00000678,남성,34,기타,대구시 북구,high,iPhone,False
00000679,여성,20,기타,부산시 남구,high,Galaxy,True
00000680,남성,49,직장인,부산시 부산진구,low,iPhone,True
00000681,남성,62,기타,부산시 남구,medium,Galaxy,True
00000682,남성,20,대학생,서울시 송파구,low,iPhone,False
00000683,여성,18,기타,대전시 중구,medium,iPhone,True
00000684,여성,30,직장인,인천시 남동구,medium,iPhone,True
00000685,남성,18,기타,인천시 서구,high,Galaxy,False
00000686,남성,23,대학생,광주시 서구,low,iPhone,True
00000687,남성,49,직장인,인천시 서구,low,Galaxy,False
00000688,여성,17,중고생,광주시 북구,low,iPhone,False
00000689,남성,19,중고생,서울시 강남구,medium,iPhone,False
