ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241541965,(New) 참 쉬운 중국어,JRC 중국어연구소,맛있는books,2024------,2024.0,210 p.,19300,kor,N,일반,외국어
NBC20241541978,(OpenAI API와 파이썬으로) 나만의 챗GPT 만들기,후루카와 쇼이치;오기와라 유이;최용;전이주,위키북스,2024-04-24,2024,"xviii, 226 p.",17500,kor,N,전문,IT/컴퓨터
NBC20241541980,(Oracle을 기반으로 하는) 데이터베이스 배움터,홍의경;이익훈,생능출판(생능출판사),2024-01-22,2024,487 p.,14000,kor,N,전문,IT/컴퓨터
NBC20241542020,(Pattern) 노준영어:,박노준,메가m공무원 메가스터디교육,2024------,2024.0,115 p.,31700,kor,N,일반,외국어
NBC20241542021,(Pattern) 노준영어:,박노준,메가m공무원 메가스터디교육,2024------,2024.0,175 p.,38800,kor,N,일반,외국어
NBC20241542032,(Python을 활용한) 빅데이터 시각화,조주용,위즈덤플,2024-04-25,2024,223 p.,23500,kor,N,전문,IT/컴퓨터
NBC20241542074,(Rocky Linux 8로) 리눅스마스터 2급 정복하기,정성재;이재웅,북스홀릭 Publishing(북스홀릭 퍼블리싱),2024-01-02,2024,480 p.,25400,kor,N,일반,IT/컴퓨터
NBC20241542075,(Rocky linux8로) 리눅스마스터 1급 정복하기,정성재;백승찬,북스홀릭,2024-02-20,2024,835 p.,42200,kor,N,일반,IT/컴퓨터
NBC20241542077,(R을 이용한) 실험데이터 분석,백영민,한나래아카데미 한나래플러스,2024-12-20,2024,479 p.,41700,kor,N,전문,IT/컴퓨터
NBC20241542091,(SFPC와 함께하는) 문제 해결 프로그래밍,정웅열;정종광;문광식;배준호;안득하;전현석;정상수,삼양미디어,2024-10-15,2024,239 p.,27500,kor,N,일반,IT/컴퓨터
NBC20241542116,(Siwonschool) 토익 단기 전략 과외노트,오정석;시원스쿨어학연구소,시원스쿨 Lab 에스제이더블유인터내셔널,2024-06-12,2024,"296, 71 p.",14500,kor,N,일반,외국어
NBC20241542129,(Sophia's) 여행영어,양소영,퍼플,2024-05-08,2024,225 p.,35500,kor,N,일반,외국어
NBC20241542137,(Step by step) 파이토치 딥러닝 프로그래밍,김동근,가메출판사,2024-03-13,2024,487 p.,17600,kor,N,일반,IT/컴퓨터
NBC20241542146,(Testbed 기반) AIoT 융합 프로그래밍,한백전자.기술연구소,한백,2024-07-18,2024,252 p.,13500,kor,N,전문,IT/컴퓨터
NBC20241542237,(Tkinter를 사용한) 파이썬 GUI 프로그래밍,Moore Alan D.;이태상,에이콘(에이콘출판주식회사),2024-04-30,2024,803 p.,34800,kor,N,전문,IT/컴퓨터
NBC20241542239,(Tourism English) 실전 영어의 개념과 원리,장모나,지식과감성#,2024-09-03,2024,231 p.,13700,kor,N,일반,외국어
NBC20241542240,(Tucker의) Go 언어 프로그래밍,공봉식,Golden Rabbit(골든래빗),2024-08-01,2024,735 p.,23100,kor,N,전문,IT/컴퓨터
NBC20241526136,(Tucker의) Go 언어 프로그래밍,공봉식,Golden Rabbit(골든래빗),2024-08-16,2024,735 p.,31100,kor,N,일반,IT/컴퓨터
NBC20241542310,(Win-Q) 생산자동화기능사,신원장,SD에듀 시대고시기획,2024-01-05,2024,"15, 553 p.",32000,kor,N,일반,어린이
NBC20241526164,(Win-Q) 생산자동화기능사,신원장(KAC202265203),SD에듀,2024-01-05,2024,"15, 553 p.",40000,kor,N,일반,어린이
NBC20241542331,(Win-Q) 자동화설비산업기사,신원장,SD에듀 시대고시기획,2024-03-05,2024,"19, 718 p.",30800,kor,N,일반,어린이
NBC20241526196,(Win-Q) 자동화설비산업기사,신원장(KAC202265203),SD에듀,2024-03-05,2024,"19, 718 p.",14900,kor,N,일반,어린이
NBC20241542361,(YBM) 실전토익 LC 1000,YBM.토익연구소,YBM,2024------,2024,153 p.,27300,kor,N,일반,외국어
NBC20241542382,(‘작가’가 선정한) 오늘의 소설,최진영;권여선;김연수;김주혜;최은영;최진영,작가,2024------,2024,97 p.,14900,kor,N,일반,소설/문학
NBC20241542389,(光高)문학,광고문학동호회,예원,2024------,2024,343 p.,31500,kor,N,일반,소설/문학
NBC20241542411,(新) 니하오 어린이 중국어,이창재;김지연;장치;원호영;쳰진,Jplus(제이플러스),2024-03-20,2024,101 p.,19000,kor,N,아동청소년,어린이
NBC20241542429,(用例文을 중심으로 상세하게 풀이한) 일본어명문선주해,김원호,UUP(울산대학교출판부),2024-08-08,2024,345 p.,11200,kor,N,전문,외국어
NBC20241542430,(用例文을 중심으로 상세하게 풀이한) 일본어명문선주해,김원호,UUP(울산대학교출판부),2024-08-08,2024,236 p.,21400,kor,N,전문,외국어
NBC20241542458,(默?로 꼼꼼하게 확인하고 ?句解析으로 쉽게 이해하는) Go Go 중국어,송진희;임지영,전남대학교출판문화원,2024-01-30,2024,278 p.,12400,kor,N,전문,외국어
NBC20241542479,(가장 쉬운) 자동화 수익 프로그램 만들기,조민채;신동규,정보문화사,2024------,2024,"V, 314 p.",19700,kor,N,일반,어린이
NBC20241542520,(감칠맛 나는) 맥락 영어,이길영,교보문고,2024------,2024,온라인자료 1책,10100,kor,N,일반,외국어
NBC20241542521,(감칠맛 나는) 맥락 영어,이길영,Pub3육오 삼육오,2024------,2024.0,261 p.,37200,kor,N,일반,외국어
NBC20241542531,(강의실 밖으로 나온) 영미소설,여국현,득수,2024-04-18,2024,378 p.,31400,kor,N,일반,소설/문학
NBC20241542569,(객관식) 무역영어,김동엽,Epasskorea(이패스코리아),2024-08-14,2024,540 p.,26600,kor,N,일반,외국어
NBC20241542614,(게임 데이터 애널리스트가 알려주는) 게임 데이터 분석의 노하우,제갈진우;ThinkingData,AK IT 에이케이커뮤니케이션즈,2024-11-04,2024,"x, 237 p.",19900,kor,N,일반,IT/컴퓨터
NBC20241542664,(고고 Kuromi) 어린이 하농,그래서음악연구소;그래서음악 편집부,그래서음악(somusic),2024-05-30,2024,피아노 1책 (71 p.),27800,kor,N,아동청소년,어린이
NBC20241542669,(고교학점제를 위한) 인문학과 윤리,김미덕;이경무;김시우,책과나무,2024-03-24,2024,242 p.,34500,kor,N,아동청소년,소설/문학
NBC20241542724,(고시넷 공기업) 한국산업인력공단 6급 NCS+한국사+영어,고시넷.NCS연구소,Gosinet(고시넷),2024-07-30,2024,333 p.,13500,kor,N,일반,외국어
NBC20241526246,(고전 이야기로 배우는) SW 개념과 블록코딩,권대용(KAC201701705);고윤서;심재권,스마트앤와이즈(Smart&Wise),2024-01-25,2024,109 p.,30000,kor,Y,아동청소년,IT/컴퓨터
NBC20241542774,(공룡이랑 동물친구들과 함께 배우는) 어린이 한 손 피유 곡집,사헌순,피유피피,2024-03-28,2024,악보 1책 (50 p.),29300,kor,N,아동청소년,어린이
NBC20241542954,(국제의료관광코디네이를 위한) 의료·에스테틱 중국어,박민정,Pubple(퍼플),2024-05-15,2024,237 p.,11100,kor,N,전문,외국어
NBC20241542963,(권영주 임용 전공) 영어 교육론,권영주,법률저널,2024-03-15,2024,660 p.,20400,kor,N,일반,외국어
NBC20241542973,(귀염뽀짝 최고인) 빵울이 그림책,두리두리,퍼플,2024-02-01,2024,58 p.,19900,kor,N,아동청소년,어린이
NBC20241542974,(귀염뽀짝 최고인) 빵울이 그림책,두리두리,퍼플,2024-02-20,2024,58 p.,40200,kor,N,아동청소년,어린이
NBC20241543011,(그림으로 배우는) 네트워크 프로토콜,가와시마 다쿠로;김성훈,Youngjin.com(영진닷컴),2024-02-05,2024,342 p.,40300,kor,N,전문,IT/컴퓨터
NBC20241543012,(그림으로 배우는) 데이터 사이언스,마스이 도시카쓰;김성훈,Youngjin.com(영진닷컴),2024-06-10,2024,238 p.,35800,kor,N,전문,IT/컴퓨터
NBC20241543027,(그림으로 술술 이해하는) C# 코딩,임석진,생능출판(생능출판사),2024-01-03,2024,636 p.,36700,kor,N,전문,IT/컴퓨터
NBC20241543028,(그림으로 술술 이해하는) 매트랩 프로그래밍,임석진,생능출판(생능출판사),2024-01-17,2024,595 p.,36900,kor,N,전문,IT/컴퓨터
NBC20241543030,(그림으로 쉽게 설명하는) 안드로이드 프로그래밍,천인국,생능출판(생능출판사),2024-01-29,2024,664 p.,10800,kor,N,전문,IT/컴퓨터
NBC20241543039,(그림으로 읽고 영어로 풀어보는) 스페인 그레게리아,신명희;강필운;송지원,성진미디어,2024-09-30,2024,[162] p.,39100,kor,N,일반,외국어
NBC20241543043,(그림책 수업을 시작하는 선생님을 위한) 처음 만나는 그림책 놀이수업,한아름,Biskit(비스킷),2024-02-15,2024,201 p.,14600,kor,N,일반,어린이
NBC20241543046,(그림책을 활용한) 감정코칭,황보현;김경현;김완숙;박수미;박순천;배상우;백남희;서강석;서영인;안혜련;이서윤;이은봉;이은영;임옥환,넌참예뻐,2024------,2024,183 p.,19300,kor,N,일반,어린이
NBC20241543094,(기상 예보관이 들려주는) 어린이 날씨 수업,구보 덴키;박선정,북스힐,2024-01-15,2024,253 p.,18700,kor,N,아동청소년,어린이
NBC20241543095,(기술사업화 알고리즘(TEC)을 활용한) 딥테크 분야 기업진단 사례,홍은영,비즈프레스,2024-07-15,2024,134 p.,21300,kor,N,전문,IT/컴퓨터
NBC20241543097,(기술혁신을 위한) 특허 빅데이터 분석 및 IP R&D 전략수립 작성 실무,충북대학교.IP전문인력양성센터;홍성일;고준호;송명호;엄성희;이창무;장지수;허창법,YES24,2024------,2024,전자책 1책(448 p.),41800,kor,U,일반,IT/컴퓨터
NBC20241543109,(기적의 쓰기 학습법으로 공부하는) JLPT N2 일본어 단어 쓰기 노트,박다진,세나북스,2024-11-08,2024,394 p.,33000,kor,N,일반,외국어
NBC20241543115,(기초 탄탄!) 엔트리와 마이크로비트로 배우는 코딩,씨마스.코딩교육연구회,씨마스,2024------,2024,183 p.,40000,kor,U,일반,IT/컴퓨터
NBC20241543120,(기초가 탄탄해지는 new) 쑥쑥 주니어 일본어,기획편집부;제이플러스.기획편집부,제이플러스,2024------,2024.0,75 p.,19900,kor,N,아동청소년,외국어
NBC20241543121,(기초부터 고급까지) 파이썬 프로그래밍,박창렴,부크크,2024-08-06,2024,398 p.,11700,kor,N,일반,IT/컴퓨터
NBC20241543122,(기초부터 다지는) 통계학 교과서 with 파이썬,James Gareth;Witten Daniela;Hastie Trevor;Tibshirani Robert;Taylor Jonathan E.;송영숙;유현조,인사이트,2024-12-18,2024,"xiv, 746 p.",18100,kor,N,전문,IT/컴퓨터
NBC20241543128,(기초부터 실전까지 한 권에 끝내는) 파이썬 프로그래밍,박영권,시대인,2024-10-10,2024,382 p.,36600,kor,N,일반,IT/컴퓨터
NBC20241543159,(기출이 답이다) 9급 공무원 영어,시대공무원시험연구소,시대에듀 시대고시기획,2024-10-15,2024,"18, 246 p.",34300,kor,N,일반,외국어
NBC20241543160,(기출이 답이다) 9급 공무원 영어,시대공무원시험연구소,시대에듀 시대고시기획,2024-10-15,2024,289 p.,19200,kor,N,일반,외국어
NBC20241526298,(기출이 답이다) 9급 공무원 영어,SD. 공무원시험연구소,시대고시기획,2024-01-10,2024,"258, 291 p.",26300,eng,N,일반,외국어
NBC20241543253,(김재우의) 기초 영어회화 100,김재우,상상스퀘어,2024------,2024,250 p.,29600,kor,N,일반,외국어
NBC20241526338,(나도 모르게 파이썬에 홀딱 빠지는) 쓸모있는 파이썬 프로그램 40개,심교훈(KAC2023C8186),로드북(Roadbook),2024-01-31,2024,476 p.,36600,kor,N,일반,IT/컴퓨터
NBC20241543309,(나도 하는) C 코딩,류춘하;박보석;송무희;조현숙;하숙정,홍릉,2024-02-29,2024,"ix, 342 p.",40400,kor,N,전문,IT/컴퓨터
NBC20241543343,(나의 첫 번째) 독일어 단어장,세계어학연구소;교보,유페이퍼,2024------,2024.0,전자책 1책,27500,kor,U,일반,외국어
NBC20241543344,(나의 첫 번째) 베트남어 단어장,세계어학연구소,교보문고,2024------,2024.0,전자책 1책(984KB),35300,kor,N,일반,외국어
NBC20241543345,(나의 첫 번째) 프랑스어 단어장,세계어학연구소,교보문고,2024------,2024,전자책 1책,43700,kor,N,일반,외국어
NBC20241543346,(나의 하루 1줄) 여행 영어 쓰기 수첩,로라킴,YES24,2024------,2024,전자책 1책 (211 p.),35800,kor,N,일반,외국어
NBC20241543347,(나의 하루 1줄) 여행 일본어 쓰기 수첩,이동준,시대인,2024-07-25,2024,211 p.,25900,kor,N,일반,외국어
NBC20241526342,(나의 하루 1줄) 여행 일본어 쓰기 수첩,이동준(KAC202170855),시대인,2024-07-25,2024,211 p.,36000,kor,N,일반,외국어
NBC20241543348,(나의 하루 1줄) 여행 중국어 쓰기 수첩,심희연,YES24,2024------,2024,전자책 1책 (229 p.),37400,kor,N,일반,외국어
NBC20241543397,(나합격) 자동화설비기능사,나합격콘텐츠연구소,삼원북스,2024-01-05,2024,414 p.,24200,kor,N,일반,어린이
NBC20241543422,(나혼자 끝내는) 독학 일본어 첫걸음,황미진,넥서스Japanese 넥서스,2024-01-05,2024,175 p.,39900,kor,N,일반,외국어
NBC20241526344,(나혼자 끝내는) 독학 일본어 첫걸음,황미진(KAC201208604),넥서스Japanese,2024-01-05,2024,"175, 27, 40 p.",43200,jpn,N,일반,외국어
NBC20241543424,(나혼자 끝내는) 스페인어 단어장,곽은미,넥서스,2024------,2024,216 p.,21700,kor,N,일반,외국어
NBC20241543425,(나혼자 끝내는) 일본어 단어장,넥서스.콘텐츠개발팀,넥서스,2024------,2024,216 p.,35800,kor,N,일반,외국어
NBC20241543437,"(남자대학생을 위한) JLPT N4, N5 단어 초스피드 외우기 비법",최단시간외국어연구회,수학연구사,2024------,2024,135 p.,31300,kor,N,일반,외국어
NBC20241543440,(낮은 단계부터 원문까지 한 권에 담은) 단계 영어,생텍쥐페리 앙투안 드,동행,2024------,2024,375 p.,27700,kor,N,일반,외국어
NBC20241543441,(낮은 단계부터 원문까지 한 권에 담은) 단계 영어,Hemingway Ernest Miller;Oh Steve;Kim Hannah Allyse;김영미;Lee Jinny;Kim HannahAllyse;Nai Edmund,동행,2024------,2024,248 p.,16900,kor,U,일반,외국어
NBC20241543442,(낮은 단계부터 원문까지 한 권에 담은) 단계 영어:,Wilde Oscar;오 스티브;고 주디;김연희;Kim HanahAllyse;Lee Jinny,동행,2024------,2024.0,225 p.,36200,kor,N,일반,외국어
NBC20241543479,(내일은) 데이터분석 준전문가(ADsP),Jeong Jade,김앤북 아이비김영,2024------,2024,342 p.,34600,kor,N,일반,IT/컴퓨터
NBC20241543487,(네이티브도 놀라는) 세련된 고급 영어 표현,서경희,PUB.365,2024------,2024.0,전자책 1책,19600,kor,N,일반,외국어
NBC20241543488,(네이티브도 놀라는) 세련된 고급 영어 표현,서경희,Pub3육오  삼육오,2024------,2024.0,217 p.,18800,kor,N,일반,외국어
NBC20241543507,(녹색시집) 그대 발길 머문 곳에,차호일,다솜출판사,2024------,2024,141 p.,14900,kor,N,일반,소설/문학
NBC20241543510,(논문 작성을 위한) SPSS syntax로 패널 데이터 다루기,이준석,휴먼북스,2024-02-28,2024,188 p.,15200,kor,N,전문,IT/컴퓨터
NBC20241543543,(누구나 쉽게 배우고 누구나 알아야하 하는) 데이터과학,김은경;김이현;전부일;송정희;이수미;차성희;황명균,부크크,2024-05-08,2024,143 p.,12400,kor,N,일반,IT/컴퓨터
NBC20241543577,(뉴스 영어) 네이티브 영어표현력 사전,Lee Changsoo,YES24,2024------,2024,전자책 1책 (408 p.),44800,kor,N,일반,외국어
NBC20241543595,(다섯 글자로 끝내는) 중국어 표현 100,려려저저,한다중국어,2024------,2024,234 p.,10000,kor,N,일반,외국어
NBC20241543605,(다시영) 200패턴 영어회화,전리나,삼육오 Pub3육오,2024------,2024.0,291 p.,32200,kor,N,일반,외국어
NBC20241543608,(다양한 예제로 설명하는) 자바스크립트 웹 프로그래밍,조동영;이완권,북스홀릭 Publishing(북스홀릭 퍼블리싱),2024-10-31,2024,419 p.,13400,kor,N,전문,IT/컴퓨터
NBC20241543618,(단·축·키) 빅데이터 분석기사,김계철,에이아이에듀,2024------,2024,325 p.,10500,kor,N,일반,IT/컴퓨터
NBC20241543619,(단·축·키) 빅데이터 분석기사,김계철,에이아이에듀,2024------,2024,302 p.,36300,kor,U,일반,IT/컴퓨터
NBC20241526364,(단어를 분석하여 쉽게 외우는) 영단어 이미지 기억법,전왕(KAC201614585);아영,북랩,2024-05-13,2024,309 p.,14500,eng,N,일반,외국어
NBC20241526365,(단어를 분석하여 쉽게 외우는) 영단어 이미지 기억법,전왕(KAC201614585);아영,북랩,2024-02-29,2024,309 p.,17200,eng,N,일반,외국어
NBC20241543660,(단어를 분석하여 쉽게 외우는) 영단어 이미지 기억법,전왕;아영,북랩,2024-05-13,2024,309 p.,22400,kor,N,일반,외국어
NBC20241543695,(당신의 삶을 떠받치고 당신을 살아가게 하는) 보편의 단어,이기주,말글터,2024------,2024.0,287 p.,21800,kor,U,일반,외국어
NBC20241543713,(대충 봐도 머리에 남는) 어린이 친환경 상식,김나나;보선,블루무스어린이,2024-04-15,2024,199 p.,36000,kor,N,아동청소년,어린이
NBC20241543714,(대통령의 선생님이 쓴) 소설 공무도하가,안문길,자유지성사,2024-01-17,2024,326 p.,42200,kor,N,일반,소설/문학
NBC20241543715,(대통령의 선생님이 쓴) 소설 공무도하가,안문길,자유지성사,2024-01-17,2024,328 p.,36500,kor,N,일반,소설/문학
NBC20241543720,(대학생 및 일반인 등 비전공자를 위한) ChatGPT로 파이썬 코딩하기,조익현;배용빈,코딩이지,2024------,2024,298 p.,26300,kor,N,일반,IT/컴퓨터
